centreID,staffID,assignmentDate,workingHour,dutyRole
C94075,N00941,6/8/2020,night shift(2100-0500),vaccinator
C95781,D63239,21/8/2019,afternoon shift(1300-2100),coordinator
C08426,D41598,2/11/2019,afternoon shift(1300-2100),condition monitoring
C62299,N43148,24/5/2020,night shift(2100-0500),tester
C34648,N98601,18/1/2020,night shift(2100-0500),care taker
C32447,N75208,29/1/2019,night shift(2100-0500),vaccinator
C43228,D90181,22/8/2019,night shift(2100-0500),condition monitoring
C80123,N30894,29/6/2018,night shift(2100-0500),examiner
C27022,D03431,24/3/2020,night shift(2100-0500),condition monitoring
C17418,D37479,28/4/2019,morning shift(0500-1300),condition monitoring
C37581,N69245,30/8/2020,night shift(2100-0500),tester
C33733,D46786,13/11/2019,night shift(2100-0500),condition monitoring
C09157,D56179,27/5/2020,morning shift(0500-1300),condition monitoring
C07739,D11291,20/3/2021,night shift(2100-0500),coordinator
C19149,D53654,3/8/2018,morning shift(0500-1300),condition monitoring
C34341,D86401,19/1/2021,morning shift(0500-1300),coordinator
C38573,D15387,1/4/2021,morning shift(0500-1300),coordinator
C21883,D38494,27/5/2019,night shift(2100-0500),condition monitoring
C80674,D30671,4/11/2020,night shift(2100-0500),coordinator
C73062,N54936,30/12/2019,night shift(2100-0500),vaccinator
C38789,D49234,4/6/2019,night shift(2100-0500),coordinator
C34151,D96055,4/10/2019,night shift(2100-0500),condition monitoring
C89400,N72530,14/11/2020,afternoon shift(1300-2100),tester
C97873,N94364,28/3/2020,morning shift(0500-1300),examiner
C55995,D04457,17/12/2018,morning shift(0500-1300),condition monitoring
C16057,N39757,12/8/2018,afternoon shift(1300-2100),vaccinator
C30323,D48658,18/4/2020,morning shift(0500-1300),condition monitoring
C90794,D91669,19/8/2018,night shift(2100-0500),coordinator
C33463,D82632,17/12/2018,night shift(2100-0500),coordinator
C00960,N80441,19/2/2019,afternoon shift(1300-2100),care taker
C65811,N65567,11/7/2018,night shift(2100-0500),tester
C96657,D43480,27/1/2021,morning shift(0500-1300),condition monitoring
C57533,D38633,4/4/2021,morning shift(0500-1300),condition monitoring
C73148,D73074,26/6/2019,afternoon shift(1300-2100),condition monitoring
C77741,N86907,5/2/2019,night shift(2100-0500),care taker
C63521,D96949,25/3/2020,afternoon shift(1300-2100),condition monitoring
C75072,N86851,15/9/2018,afternoon shift(1300-2100),examiner
C44256,D95583,24/4/2021,morning shift(0500-1300),condition monitoring
C28348,N05113,16/12/2019,night shift(2100-0500),tester
C94724,D61424,17/3/2021,night shift(2100-0500),condition monitoring
C94075,N90357,10/5/2020,afternoon shift(1300-2100),examiner
C95781,D51669,18/12/2019,morning shift(0500-1300),coordinator
C08426,D56462,12/7/2018,morning shift(0500-1300),coordinator
C62299,N60114,5/7/2020,night shift(2100-0500),tester
C34648,D40085,30/11/2019,night shift(2100-0500),condition monitoring
C32447,N08406,19/12/2020,afternoon shift(1300-2100),care taker
C43228,N24746,13/8/2020,morning shift(0500-1300),care taker
C80123,N41020,29/11/2019,afternoon shift(1300-2100),vaccinator
C27022,D53630,20/7/2019,night shift(2100-0500),coordinator
C17418,D25692,8/12/2018,afternoon shift(1300-2100),coordinator
C37581,D11597,30/6/2021,night shift(2100-0500),condition monitoring
C33733,D92383,6/9/2019,afternoon shift(1300-2100),coordinator
C09157,D82478,15/2/2021,night shift(2100-0500),condition monitoring
C07739,N67457,13/1/2019,morning shift(0500-1300),vaccinator
C19149,N85787,9/2/2021,afternoon shift(1300-2100),care taker
C34341,D53349,28/10/2020,night shift(2100-0500),coordinator
C38573,N37405,3/7/2018,afternoon shift(1300-2100),examiner
C21883,N96368,18/7/2021,morning shift(0500-1300),care taker
C80674,D75710,19/2/2019,afternoon shift(1300-2100),condition monitoring
C73062,D56150,16/8/2020,afternoon shift(1300-2100),condition monitoring
C38789,N56730,1/4/2021,morning shift(0500-1300),examiner
C34151,D97161,17/1/2021,night shift(2100-0500),condition monitoring
C89400,N92233,6/11/2018,morning shift(0500-1300),care taker
C97873,D67490,28/1/2019,afternoon shift(1300-2100),condition monitoring
C55995,N77618,10/12/2020,afternoon shift(1300-2100),examiner
C16057,D02656,2/11/2020,night shift(2100-0500),condition monitoring
C30323,D91826,12/2/2019,night shift(2100-0500),coordinator
C90794,D27343,4/12/2020,night shift(2100-0500),condition monitoring
C33463,D40169,15/1/2019,night shift(2100-0500),coordinator
C00960,N85896,28/4/2020,afternoon shift(1300-2100),vaccinator
C65811,D61160,2/8/2021,night shift(2100-0500),condition monitoring
C96657,N21108,26/3/2020,afternoon shift(1300-2100),tester
C57533,N96291,8/10/2020,night shift(2100-0500),examiner
C73148,N58033,24/6/2018,morning shift(0500-1300),tester
C77741,D81108,14/10/2018,morning shift(0500-1300),coordinator
C63521,N84837,21/2/2021,night shift(2100-0500),tester
C75072,N97774,11/2/2020,morning shift(0500-1300),care taker
C44256,D34310,26/9/2019,night shift(2100-0500),condition monitoring
C28348,N63738,26/11/2020,night shift(2100-0500),tester
C94724,D74664,7/7/2019,night shift(2100-0500),coordinator
C94075,N29069,29/6/2021,afternoon shift(1300-2100),examiner
C95781,D71109,27/3/2020,afternoon shift(1300-2100),coordinator
C08426,N35329,8/12/2020,morning shift(0500-1300),tester
C62299,D64859,4/7/2019,morning shift(0500-1300),coordinator
C34648,D29258,24/6/2019,afternoon shift(1300-2100),condition monitoring
C32447,D46074,23/10/2018,night shift(2100-0500),coordinator
C43228,D98211,12/4/2020,afternoon shift(1300-2100),condition monitoring
C80123,D12312,29/8/2018,morning shift(0500-1300),coordinator
C27022,D93582,3/10/2018,morning shift(0500-1300),condition monitoring
C17418,N96040,30/5/2020,morning shift(0500-1300),care taker
C37581,N31950,5/8/2020,night shift(2100-0500),examiner
C33733,D20905,26/12/2019,afternoon shift(1300-2100),condition monitoring
C09157,D15712,13/4/2021,morning shift(0500-1300),coordinator
C07739,N48801,29/10/2018,afternoon shift(1300-2100),vaccinator
C19149,N12032,7/2/2021,morning shift(0500-1300),tester
C34341,N33502,1/7/2019,night shift(2100-0500),vaccinator
C38573,D80866,6/10/2020,morning shift(0500-1300),condition monitoring
C21883,N22747,18/6/2018,afternoon shift(1300-2100),vaccinator
C80674,N40139,27/3/2021,night shift(2100-0500),examiner
C73062,D84018,16/11/2019,morning shift(0500-1300),coordinator
C38789,D58235,25/10/2020,night shift(2100-0500),condition monitoring
C34151,N03832,28/10/2019,night shift(2100-0500),care taker
C89400,N45124,24/1/2020,night shift(2100-0500),tester
C97873,N59452,7/2/2019,night shift(2100-0500),tester
C55995,N31543,9/4/2020,night shift(2100-0500),vaccinator
C16057,D54201,16/10/2019,morning shift(0500-1300),coordinator
C30323,N66671,16/11/2019,morning shift(0500-1300),examiner
C90794,N79827,30/6/2019,afternoon shift(1300-2100),tester
C33463,D17111,21/9/2020,morning shift(0500-1300),condition monitoring
C00960,N62560,5/12/2019,morning shift(0500-1300),vaccinator
C65811,N14503,15/4/2021,afternoon shift(1300-2100),vaccinator
C96657,N88604,7/4/2019,morning shift(0500-1300),care taker
C57533,D17223,12/7/2018,afternoon shift(1300-2100),coordinator
C73148,D54047,24/7/2021,afternoon shift(1300-2100),condition monitoring
C77741,D53516,24/10/2018,night shift(2100-0500),coordinator
C63521,D41158,8/3/2020,night shift(2100-0500),condition monitoring
C75072,D09619,7/10/2020,afternoon shift(1300-2100),condition monitoring
C44256,N38785,19/10/2020,morning shift(0500-1300),tester
C28348,N00924,18/12/2018,afternoon shift(1300-2100),examiner
C94724,N14505,25/10/2020,morning shift(0500-1300),tester
C94075,N14895,21/5/2021,night shift(2100-0500),examiner
C95781,D55646,21/8/2019,afternoon shift(1300-2100),condition monitoring
C08426,D54273,6/4/2021,night shift(2100-0500),condition monitoring
C62299,N31106,9/8/2018,morning shift(0500-1300),vaccinator
C34648,N20106,20/9/2020,morning shift(0500-1300),care taker
C32447,D18217,22/10/2018,morning shift(0500-1300),condition monitoring
C43228,D21996,15/2/2019,morning shift(0500-1300),condition monitoring
C80123,N35860,22/7/2021,morning shift(0500-1300),tester
C27022,D61365,2/12/2020,night shift(2100-0500),coordinator
C17418,N93271,27/10/2019,afternoon shift(1300-2100),examiner
C37581,N70441,18/6/2018,morning shift(0500-1300),tester
C33733,D07455,2/8/2018,afternoon shift(1300-2100),coordinator
C09157,N11288,25/12/2019,afternoon shift(1300-2100),vaccinator
C07739,D78337,14/7/2020,morning shift(0500-1300),condition monitoring
C19149,D89875,23/2/2021,night shift(2100-0500),condition monitoring
C34341,N41737,27/10/2019,afternoon shift(1300-2100),tester
C38573,N59205,11/3/2020,morning shift(0500-1300),examiner
C21883,D98088,17/9/2018,afternoon shift(1300-2100),condition monitoring
C80674,D12683,28/6/2021,morning shift(0500-1300),coordinator
C73062,D49073,30/1/2021,morning shift(0500-1300),condition monitoring
C38789,D12384,22/5/2019,night shift(2100-0500),condition monitoring
C34151,N54816,20/12/2018,night shift(2100-0500),vaccinator
C89400,D44631,8/2/2019,afternoon shift(1300-2100),condition monitoring
C97873,N25030,30/8/2019,night shift(2100-0500),tester
C55995,N03556,20/12/2019,night shift(2100-0500),tester
C16057,D38353,14/11/2018,afternoon shift(1300-2100),coordinator
C30323,N95598,17/11/2020,night shift(2100-0500),vaccinator
C90794,D74633,21/12/2018,afternoon shift(1300-2100),condition monitoring
C33463,N61119,12/5/2021,morning shift(0500-1300),care taker
C00960,N21304,4/1/2020,night shift(2100-0500),tester
C65811,D70807,19/7/2018,morning shift(0500-1300),condition monitoring
C96657,D11221,30/3/2020,night shift(2100-0500),coordinator
C57533,N64762,4/2/2021,morning shift(0500-1300),examiner
C73148,D65453,22/6/2018,morning shift(0500-1300),condition monitoring
C77741,D79507,17/6/2021,night shift(2100-0500),condition monitoring
C63521,N07361,21/11/2018,night shift(2100-0500),care taker
C75072,N74997,9/1/2019,night shift(2100-0500),tester
C44256,D99533,24/4/2021,afternoon shift(1300-2100),coordinator
C28348,D85015,10/12/2019,afternoon shift(1300-2100),condition monitoring
C94724,N58983,18/4/2021,night shift(2100-0500),care taker
C94075,N35318,17/6/2021,afternoon shift(1300-2100),tester
C95781,D93212,20/1/2019,morning shift(0500-1300),coordinator
C08426,N71324,17/11/2020,morning shift(0500-1300),examiner
C62299,D95636,12/11/2020,morning shift(0500-1300),coordinator
C34648,D20272,25/11/2020,morning shift(0500-1300),coordinator
C32447,D27824,11/11/2018,afternoon shift(1300-2100),condition monitoring
C43228,D13943,3/5/2020,morning shift(0500-1300),coordinator
C80123,D02424,28/10/2020,night shift(2100-0500),coordinator
C27022,D60402,18/3/2021,morning shift(0500-1300),condition monitoring
C17418,D97629,23/9/2018,afternoon shift(1300-2100),coordinator
C37581,D24161,17/2/2019,morning shift(0500-1300),coordinator
C33733,N02909,26/1/2021,night shift(2100-0500),examiner
C09157,D57882,5/1/2020,morning shift(0500-1300),condition monitoring
C07739,D51999,29/7/2021,night shift(2100-0500),condition monitoring
C19149,D84271,2/4/2020,night shift(2100-0500),coordinator
C34341,N37364,30/12/2020,morning shift(0500-1300),tester
C38573,D80716,7/7/2018,afternoon shift(1300-2100),coordinator
C21883,N86731,25/6/2021,night shift(2100-0500),care taker
C80674,N68288,1/1/2021,night shift(2100-0500),tester
C73062,D11335,11/12/2018,night shift(2100-0500),condition monitoring
C38789,N04566,2/9/2018,morning shift(0500-1300),care taker
C34151,N49011,28/6/2019,night shift(2100-0500),examiner
C89400,D76134,29/7/2021,afternoon shift(1300-2100),condition monitoring
C97873,D58899,28/11/2019,morning shift(0500-1300),condition monitoring
C55995,N86040,25/6/2021,afternoon shift(1300-2100),care taker
C16057,N88705,15/10/2019,night shift(2100-0500),tester
C30323,D68977,10/7/2019,night shift(2100-0500),coordinator
C90794,N10389,27/4/2020,morning shift(0500-1300),tester
C33463,N42999,5/12/2020,afternoon shift(1300-2100),vaccinator
C00960,N63417,14/2/2019,morning shift(0500-1300),tester
C65811,D38329,4/9/2018,morning shift(0500-1300),condition monitoring
C96657,N11923,25/8/2018,afternoon shift(1300-2100),vaccinator
C57533,D88935,11/9/2019,afternoon shift(1300-2100),condition monitoring
C73148,D63019,27/3/2019,night shift(2100-0500),condition monitoring
C77741,N10737,12/12/2019,afternoon shift(1300-2100),tester
C63521,N52243,17/6/2018,afternoon shift(1300-2100),tester
C75072,N37562,11/9/2019,night shift(2100-0500),examiner
C44256,D80391,15/7/2018,afternoon shift(1300-2100),coordinator
C28348,D81928,13/4/2021,night shift(2100-0500),condition monitoring
C94724,D92978,26/10/2019,afternoon shift(1300-2100),coordinator
C94075,N47009,13/6/2020,night shift(2100-0500),examiner
C95781,D50230,12/4/2020,morning shift(0500-1300),condition monitoring
C08426,D90002,31/8/2020,night shift(2100-0500),coordinator
C62299,N59864,10/2/2019,night shift(2100-0500),care taker
C34648,N44761,15/8/2018,afternoon shift(1300-2100),vaccinator
C32447,D74869,29/8/2020,night shift(2100-0500),coordinator
C43228,D72478,5/5/2021,afternoon shift(1300-2100),coordinator
C80123,D31398,8/10/2018,night shift(2100-0500),coordinator
C27022,N70071,16/4/2020,morning shift(0500-1300),tester
C17418,N45207,24/11/2020,morning shift(0500-1300),examiner
C37581,N36994,1/6/2019,night shift(2100-0500),examiner
C33733,D58613,1/6/2019,afternoon shift(1300-2100),condition monitoring
C09157,N68877,25/1/2020,morning shift(0500-1300),tester
C07739,D70469,1/6/2019,afternoon shift(1300-2100),condition monitoring
C19149,D80834,26/1/2021,afternoon shift(1300-2100),coordinator
C34341,N17956,22/4/2020,afternoon shift(1300-2100),tester
C38573,D33036,18/7/2019,afternoon shift(1300-2100),coordinator
C21883,D38109,19/8/2018,afternoon shift(1300-2100),coordinator
C80674,N64231,15/8/2018,afternoon shift(1300-2100),vaccinator
C73062,N33889,9/10/2018,night shift(2100-0500),examiner
C38789,D98964,22/7/2020,afternoon shift(1300-2100),condition monitoring
C34151,D52097,26/7/2020,morning shift(0500-1300),coordinator
C89400,N42449,22/4/2020,afternoon shift(1300-2100),vaccinator
C97873,D47186,3/11/2019,morning shift(0500-1300),condition monitoring
C55995,D53459,11/3/2020,night shift(2100-0500),condition monitoring
C16057,D87134,5/5/2020,night shift(2100-0500),coordinator
C30323,N31661,18/3/2020,afternoon shift(1300-2100),care taker
C90794,D81967,4/9/2019,morning shift(0500-1300),coordinator
C33463,N47244,10/10/2019,night shift(2100-0500),care taker
C00960,N97213,11/11/2019,morning shift(0500-1300),examiner
C65811,D63151,22/10/2020,night shift(2100-0500),condition monitoring
C96657,N73673,25/9/2019,morning shift(0500-1300),examiner
C57533,D19983,31/12/2020,night shift(2100-0500),condition monitoring
C73148,N51936,27/7/2021,afternoon shift(1300-2100),vaccinator
C77741,N37826,30/3/2021,afternoon shift(1300-2100),vaccinator
C63521,D37477,22/7/2019,night shift(2100-0500),condition monitoring
C75072,N71145,3/3/2021,afternoon shift(1300-2100),examiner
C44256,N92616,26/9/2020,afternoon shift(1300-2100),tester
C28348,D31792,2/1/2020,night shift(2100-0500),condition monitoring
C94724,D93211,30/6/2019,night shift(2100-0500),condition monitoring
C94075,D67656,19/11/2019,afternoon shift(1300-2100),condition monitoring
C95781,N92333,14/10/2019,morning shift(0500-1300),care taker
C08426,N75474,12/5/2020,night shift(2100-0500),tester
C62299,D29162,21/7/2021,morning shift(0500-1300),coordinator
C34648,D94840,12/6/2021,afternoon shift(1300-2100),condition monitoring
C32447,D39663,10/4/2020,morning shift(0500-1300),condition monitoring
C43228,D17145,6/12/2020,morning shift(0500-1300),condition monitoring
C80123,D50300,20/7/2018,afternoon shift(1300-2100),coordinator
C27022,N09398,7/1/2019,afternoon shift(1300-2100),examiner
C17418,D23275,12/10/2018,afternoon shift(1300-2100),coordinator
C37581,D90636,31/12/2020,night shift(2100-0500),coordinator
C33733,D57901,9/12/2019,night shift(2100-0500),condition monitoring
C09157,N96683,30/7/2020,night shift(2100-0500),care taker
C07739,D46718,22/10/2020,night shift(2100-0500),coordinator
C19149,N46327,9/4/2019,afternoon shift(1300-2100),care taker
C34341,N41526,10/11/2018,night shift(2100-0500),vaccinator
C38573,D34648,31/8/2020,morning shift(0500-1300),condition monitoring
C21883,N96467,17/10/2020,night shift(2100-0500),vaccinator
C80674,N85022,22/3/2020,morning shift(0500-1300),tester
C73062,D26401,13/12/2018,night shift(2100-0500),condition monitoring
C38789,D87401,25/1/2021,night shift(2100-0500),condition monitoring
C34151,D98759,19/5/2020,afternoon shift(1300-2100),condition monitoring
C89400,N12969,15/6/2018,night shift(2100-0500),examiner
C97873,N44789,8/12/2019,morning shift(0500-1300),care taker
C55995,D16272,4/5/2021,night shift(2100-0500),coordinator
C16057,N63637,4/4/2020,morning shift(0500-1300),examiner
C30323,N23478,7/12/2018,afternoon shift(1300-2100),vaccinator
C90794,N37537,22/1/2020,afternoon shift(1300-2100),tester
C33463,D93077,14/7/2018,morning shift(0500-1300),coordinator
C00960,N46344,8/7/2020,afternoon shift(1300-2100),vaccinator
C65811,D75560,24/11/2020,morning shift(0500-1300),coordinator
C96657,D30137,9/5/2021,morning shift(0500-1300),condition monitoring
C57533,D05610,26/4/2019,afternoon shift(1300-2100),coordinator
C73148,D53982,21/11/2019,afternoon shift(1300-2100),condition monitoring
C77741,D99882,12/11/2020,morning shift(0500-1300),condition monitoring
C63521,N52322,22/6/2018,afternoon shift(1300-2100),tester
C75072,N59364,4/11/2019,morning shift(0500-1300),examiner
C44256,N51723,15/2/2019,morning shift(0500-1300),care taker
C28348,D18272,24/8/2018,afternoon shift(1300-2100),condition monitoring
C94724,D09220,29/11/2018,night shift(2100-0500),coordinator
C94075,D04622,2/3/2021,morning shift(0500-1300),condition monitoring
C95781,N92771,29/1/2021,night shift(2100-0500),tester
C08426,N09679,9/6/2018,night shift(2100-0500),vaccinator
C62299,D09926,17/6/2019,night shift(2100-0500),condition monitoring
C34648,D19211,1/1/2019,afternoon shift(1300-2100),condition monitoring
C32447,D66571,23/6/2018,afternoon shift(1300-2100),condition monitoring
C43228,D97803,17/4/2019,afternoon shift(1300-2100),coordinator
C80123,N07927,21/8/2020,afternoon shift(1300-2100),examiner
C27022,N27522,14/8/2019,night shift(2100-0500),vaccinator
C17418,N07492,11/3/2021,night shift(2100-0500),vaccinator
C37581,D74793,14/5/2019,morning shift(0500-1300),coordinator
C33733,D27553,23/12/2019,night shift(2100-0500),coordinator
C09157,N56413,5/2/2020,night shift(2100-0500),care taker
C07739,D23323,9/5/2021,afternoon shift(1300-2100),condition monitoring
C19149,D09340,7/12/2019,afternoon shift(1300-2100),coordinator
C34341,D26118,11/6/2018,morning shift(0500-1300),condition monitoring
C38573,N70390,19/12/2019,afternoon shift(1300-2100),tester
C21883,N03797,8/5/2019,night shift(2100-0500),tester
C80674,D14374,29/10/2019,night shift(2100-0500),coordinator
C73062,D61498,29/7/2020,morning shift(0500-1300),coordinator
C38789,N61909,28/9/2019,afternoon shift(1300-2100),vaccinator
C34151,N86933,10/1/2019,night shift(2100-0500),care taker
C89400,D96350,30/9/2018,afternoon shift(1300-2100),condition monitoring
C97873,N72886,30/9/2018,morning shift(0500-1300),vaccinator
C55995,D85936,11/11/2018,morning shift(0500-1300),coordinator
C16057,D75216,11/3/2021,night shift(2100-0500),condition monitoring
C30323,N71505,13/11/2018,afternoon shift(1300-2100),examiner
C90794,D29532,26/1/2020,afternoon shift(1300-2100),coordinator
C33463,N94743,3/7/2021,morning shift(0500-1300),tester
C00960,N86812,3/7/2019,afternoon shift(1300-2100),care taker
C65811,N04602,21/8/2020,morning shift(0500-1300),vaccinator
C96657,D24533,28/12/2019,afternoon shift(1300-2100),coordinator
C57533,D46292,26/10/2018,night shift(2100-0500),coordinator
C73148,D03034,26/5/2019,morning shift(0500-1300),condition monitoring
C77741,D00373,1/3/2020,morning shift(0500-1300),condition monitoring
C63521,D27500,31/1/2021,morning shift(0500-1300),condition monitoring
C75072,D49549,25/10/2019,night shift(2100-0500),condition monitoring
C44256,D20110,30/12/2019,afternoon shift(1300-2100),condition monitoring
C28348,D00040,29/3/2021,morning shift(0500-1300),coordinator
C94724,D00913,14/2/2021,night shift(2100-0500),condition monitoring
C94075,D62527,6/8/2020,afternoon shift(1300-2100),coordinator
C95781,D61453,17/6/2019,night shift(2100-0500),coordinator
C08426,N27256,12/11/2019,afternoon shift(1300-2100),examiner
C62299,D03708,25/4/2020,night shift(2100-0500),condition monitoring
C34648,N95343,21/7/2018,morning shift(0500-1300),care taker
C32447,D44288,11/4/2019,night shift(2100-0500),coordinator
C43228,N73935,23/7/2020,afternoon shift(1300-2100),examiner
C80123,N39575,7/12/2019,morning shift(0500-1300),care taker
C27022,N03864,1/8/2019,night shift(2100-0500),care taker
C17418,N00200,27/5/2019,night shift(2100-0500),examiner
C37581,N71173,16/7/2020,afternoon shift(1300-2100),examiner
C33733,N89242,9/9/2018,night shift(2100-0500),examiner
C09157,D97595,6/9/2018,afternoon shift(1300-2100),condition monitoring
C07739,D53809,7/9/2020,morning shift(0500-1300),coordinator
C19149,N45694,22/8/2018,night shift(2100-0500),examiner
C34341,N26225,14/2/2021,afternoon shift(1300-2100),tester
C38573,N96874,10/3/2021,afternoon shift(1300-2100),examiner
C21883,N07627,5/8/2020,afternoon shift(1300-2100),examiner
C80674,N48370,27/5/2020,morning shift(0500-1300),vaccinator
C73062,D60688,19/11/2020,morning shift(0500-1300),condition monitoring
C38789,N29461,22/4/2019,night shift(2100-0500),examiner
C34151,D34838,18/10/2018,afternoon shift(1300-2100),coordinator
C89400,N58640,19/7/2020,afternoon shift(1300-2100),examiner
C97873,N34167,5/7/2020,night shift(2100-0500),vaccinator
C55995,D56877,31/8/2018,afternoon shift(1300-2100),coordinator
C16057,N22959,11/11/2018,night shift(2100-0500),tester
C30323,D91981,2/11/2018,afternoon shift(1300-2100),coordinator
C90794,N60239,8/7/2020,afternoon shift(1300-2100),vaccinator
C33463,N32526,10/2/2020,afternoon shift(1300-2100),care taker
C00960,D77879,28/4/2019,night shift(2100-0500),condition monitoring
C65811,D56107,21/9/2018,afternoon shift(1300-2100),condition monitoring
C96657,D25940,29/7/2018,morning shift(0500-1300),condition monitoring
C57533,N32831,25/4/2020,night shift(2100-0500),vaccinator
C73148,D71114,8/9/2019,morning shift(0500-1300),condition monitoring
C77741,N43122,2/8/2020,morning shift(0500-1300),vaccinator
C63521,D42365,23/7/2018,afternoon shift(1300-2100),condition monitoring
C75072,N65019,11/2/2019,night shift(2100-0500),tester
C44256,D56379,4/7/2020,afternoon shift(1300-2100),coordinator
C28348,N23844,19/10/2018,night shift(2100-0500),care taker
C94724,N70492,25/6/2021,afternoon shift(1300-2100),examiner
C94075,D26126,20/6/2020,night shift(2100-0500),coordinator
C95781,D23808,11/12/2020,afternoon shift(1300-2100),coordinator
C08426,D40918,5/4/2021,night shift(2100-0500),condition monitoring
C62299,N80844,31/7/2021,morning shift(0500-1300),care taker
C34648,N47916,1/8/2018,afternoon shift(1300-2100),care taker
C32447,N99515,12/3/2019,afternoon shift(1300-2100),examiner
C43228,D55723,4/9/2018,night shift(2100-0500),coordinator
C80123,N28821,23/5/2019,morning shift(0500-1300),vaccinator
C27022,D30711,8/6/2020,night shift(2100-0500),coordinator
C17418,N90831,10/10/2019,night shift(2100-0500),vaccinator
C37581,D16170,11/6/2018,morning shift(0500-1300),coordinator
C33733,D23297,27/10/2020,afternoon shift(1300-2100),condition monitoring
C09157,N34633,23/12/2019,afternoon shift(1300-2100),vaccinator
C07739,D35917,8/3/2020,night shift(2100-0500),condition monitoring
C19149,N10494,31/10/2020,night shift(2100-0500),vaccinator
C34341,D68763,6/4/2020,afternoon shift(1300-2100),condition monitoring
C38573,D76373,26/8/2019,night shift(2100-0500),coordinator
C21883,D84081,16/10/2020,night shift(2100-0500),coordinator
C80674,D34603,27/7/2020,afternoon shift(1300-2100),coordinator
C73062,D33570,11/11/2018,morning shift(0500-1300),condition monitoring
C38789,D17920,30/5/2020,morning shift(0500-1300),coordinator
C34151,D29318,9/11/2020,night shift(2100-0500),coordinator
C89400,D54866,3/7/2020,night shift(2100-0500),coordinator
C97873,N38579,30/3/2021,night shift(2100-0500),tester
C55995,D22118,19/8/2018,afternoon shift(1300-2100),coordinator
C16057,N95749,25/11/2019,night shift(2100-0500),tester
C30323,D30575,1/7/2021,morning shift(0500-1300),condition monitoring
C90794,N66891,19/5/2020,morning shift(0500-1300),examiner
C33463,D51212,17/1/2021,night shift(2100-0500),condition monitoring
C00960,D30185,20/6/2020,morning shift(0500-1300),condition monitoring
C65811,D36626,10/6/2018,morning shift(0500-1300),condition monitoring
C96657,N31365,6/10/2019,afternoon shift(1300-2100),examiner
C57533,N29532,6/9/2019,afternoon shift(1300-2100),examiner
C73148,N87173,21/7/2020,night shift(2100-0500),vaccinator
C77741,N75895,24/8/2018,morning shift(0500-1300),examiner
C63521,N25260,6/6/2019,night shift(2100-0500),vaccinator
C75072,D00686,12/12/2020,morning shift(0500-1300),condition monitoring
C44256,N46752,24/6/2021,morning shift(0500-1300),tester
C28348,N75766,16/1/2019,night shift(2100-0500),examiner
C94724,D71103,15/12/2019,afternoon shift(1300-2100),coordinator
C94075,D57574,30/3/2020,night shift(2100-0500),condition monitoring
C95781,D04471,14/2/2019,night shift(2100-0500),condition monitoring
C08426,D49153,11/12/2019,afternoon shift(1300-2100),coordinator
C62299,D94303,5/10/2020,night shift(2100-0500),coordinator
C34648,N30065,6/7/2020,afternoon shift(1300-2100),examiner
C32447,D21228,12/2/2019,afternoon shift(1300-2100),coordinator
C43228,N00804,21/1/2019,morning shift(0500-1300),care taker
C80123,D67460,5/1/2019,afternoon shift(1300-2100),condition monitoring
C27022,N41915,9/4/2020,afternoon shift(1300-2100),examiner
C17418,D43910,24/11/2020,night shift(2100-0500),coordinator
C37581,D51312,4/6/2020,afternoon shift(1300-2100),coordinator
C33733,N13106,14/8/2018,morning shift(0500-1300),examiner
C09157,D04072,22/4/2020,afternoon shift(1300-2100),coordinator
C07739,D97910,23/11/2018,morning shift(0500-1300),condition monitoring
C19149,N31136,9/8/2018,night shift(2100-0500),tester
C34341,D01344,11/6/2021,night shift(2100-0500),coordinator
C38573,D92088,18/2/2019,morning shift(0500-1300),coordinator
C21883,D31162,28/5/2021,night shift(2100-0500),coordinator
C80674,N05855,14/1/2021,night shift(2100-0500),examiner
C73062,N79857,14/8/2018,morning shift(0500-1300),tester
C38789,N91043,13/8/2019,afternoon shift(1300-2100),tester
C34151,N93958,20/10/2019,morning shift(0500-1300),vaccinator
C89400,N40792,23/6/2020,morning shift(0500-1300),examiner
C97873,N36860,7/1/2021,morning shift(0500-1300),care taker
C55995,N62395,31/5/2021,morning shift(0500-1300),tester
C16057,D34161,12/3/2020,morning shift(0500-1300),condition monitoring
C30323,D16599,14/7/2018,morning shift(0500-1300),condition monitoring
C90794,N83955,15/6/2019,morning shift(0500-1300),examiner
C33463,N42166,29/5/2021,afternoon shift(1300-2100),vaccinator
C00960,N87634,30/11/2019,night shift(2100-0500),care taker
C65811,N14585,17/1/2019,afternoon shift(1300-2100),examiner
C96657,N08946,15/8/2020,afternoon shift(1300-2100),tester
C57533,N49242,19/10/2020,afternoon shift(1300-2100),examiner
C73148,N12197,17/2/2021,afternoon shift(1300-2100),vaccinator
C77741,D74397,29/11/2019,morning shift(0500-1300),coordinator
C63521,D17729,6/3/2021,morning shift(0500-1300),coordinator
C75072,N57211,18/6/2021,morning shift(0500-1300),examiner
C44256,N74112,15/7/2020,night shift(2100-0500),vaccinator
C28348,N94945,19/12/2018,morning shift(0500-1300),care taker
C94724,D04078,2/5/2021,night shift(2100-0500),coordinator
C94075,N88717,21/1/2021,night shift(2100-0500),tester
C95781,N02179,15/7/2018,morning shift(0500-1300),vaccinator
C08426,N79976,10/7/2018,morning shift(0500-1300),care taker
